"years","months","month_num","quarter","region","warehouse_region","category","subcategory","brand","orders","units_sold","revenue","stokout_rate","shipping_delay_rate","avg_lead_time","total_returns","return_rate","return_reason"
2022,October,10,Q4,Central,North,Skincare,Cleanser,La Roche-Posay,1,2,782000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Cleanser,Senka,1,1,109000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Cleanser,Senka,2,5,625000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Cleanser,Senka,1,1,124000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Cleanser,Simple,1,1,133000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Cleanser,Simple,1,2,268000,0,0,5,2,1.00000000000000000000,Shade mismatch
2022,October,10,Q4,Central,North,Skincare,Makeup Remover,Bifesta,1,1,157000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Makeup Remover,L’Oréal Paris,1,3,0,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Mask,Innisfree,1,3,1020000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Micellar Water,Garnier,1,1,179000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Micellar Water,Garnier,2,3,535000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Micellar Water,L’Oréal Paris,2,4,720000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Moisturizer,Bioderma,1,5,2145000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Moisturizer,Neutrogena,1,2,798000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Serum,L’Oréal Paris,2,2,857000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Serum,Rohto,1,1,280000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Serum,The Ordinary,1,1,318000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Serum,Vichy,1,1,780000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,Anessa,1,1,692000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,Anessa,1,1,692000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,Bioré,1,1,247000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,Bioré,1,1,247000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,La Roche-Posay,1,1,520000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,Skin Aqua,1,2,438000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,Skin Aqua,1,1,218000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,Sunplay,1,1,188000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Sunscreen,Sunplay,1,1,189000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Toner,Kiehl's,1,1,1138000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,North,Skincare,Toner,Kiehl's,1,1,1144000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Makeup,Cushion,CLIO,1,1,617000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Makeup,Foundation,Maybelline,1,1,193000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Makeup,Foundation,Maybelline,1,2,362000,1,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Makeup,Lip Tint,Black Rouge,1,2,352000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Makeup,Lip Tint,Black Rouge,1,4,772000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Makeup,Lipstick,Maybelline,1,1,237000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Makeup,Mascara,Maybelline,1,1,256000,0,1,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Acne Care,La Roche-Posay,1,1,436000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Cleanser,CeraVe,3,5,1678000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Cleanser,CeraVe,1,1,342000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Cleanser,CeraVe,1,1,342000,1,0,5,1,1.00000000000000000000,Changed mind
2022,October,10,Q4,Central,South,Skincare,Cleanser,Simple,1,1,135000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Micellar Water,Bioderma,1,1,418000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Micellar Water,L’Oréal Paris,1,2,376000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Moisturizer,CeraVe,1,1,465000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Serum,L’Oréal Paris,1,1,457000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Serum,Skin1004,1,1,448000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Serum,Some By Mi,1,1,395000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Serum,Some By Mi,1,1,395000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Sunscreen,Anessa,1,1,689000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Sunscreen,Anessa,1,5,3460000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Sunscreen,Bioré,1,1,248000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Sunscreen,Bioré,1,1,247000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Sunscreen,La Roche-Posay,1,1,520000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Sunscreen,Sunplay,1,2,376000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,South,Skincare,Toner,Simple,1,1,157000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,Unknown,Makeup,Cushion,Laneige,1,3,2658000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,Unknown,Skincare,Cleanser,La Roche-Posay,1,1,0,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,Unknown,Skincare,Moisturizer,Neutrogena,1,1,348000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,Unknown,Skincare,Serum,L’Oréal Paris,1,1,454000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,Unknown,Skincare,Serum,Rohto,1,1,241000,0,0,3,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,Central,Unknown,Skincare,Serum,The Ordinary,1,2,634000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Body Care,Body Serum,Nivea,1,5,885000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Cushion,CLIO,2,2,1154000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Foundation,L’Oréal Paris,1,1,329000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Lip Tint,"3CE",1,1,379000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Lip Tint,Black Rouge,1,1,195000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Lip Tint,Black Rouge,1,3,585000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Mascara,Kiss Me,1,2,654000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Mascara,Kiss Me,1,1,0,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Mascara,Maybelline,1,1,256000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Makeup,Mascara,Maybelline,1,2,500000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Acne Care,La Roche-Posay,1,2,971000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Acne Care,Paula's Choice,1,1,940000,0,1,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,CeraVe,3,4,1311000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,CeraVe,1,2,690000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,La Roche-Posay,1,1,391000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,La Roche-Posay,1,1,381000,0,0,8,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,Senka,1,2,218000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,Senka,1,1,125000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,Simple,1,3,402000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,Simple,1,1,134000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Cleanser,Simple,1,2,268000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Lip Care,Laneige,1,2,1034000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Lip Care,Vaseline,1,1,78000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Lip Care,Vaseline,1,1,95000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Makeup Remover,Bifesta,2,2,157000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Serum,L’Oréal Paris,3,4,1831000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Serum,L’Oréal Paris,1,1,452000,0,0,6,1,1.00000000000000000000,Changed mind
2022,October,10,Q4,North,Central,Skincare,Serum,Rohto,1,1,280000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Serum,Rohto,1,1,246000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Serum,Skin1004,1,1,424000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Serum,Some By Mi,1,1,397000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Serum,The Ordinary,1,1,318000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Serum,Vichy,1,2,1578000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sheet Mask,Mediheal,1,5,155000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sunscreen,Anessa,1,1,696000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sunscreen,Bioré,2,4,957000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sunscreen,Bioré,1,1,247000,0,0,8,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sunscreen,Skin Aqua,2,2,438000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sunscreen,Skin Aqua,1,1,217000,0,1,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sunscreen,Sunplay,3,5,922000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sunscreen,Sunplay,1,2,372000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Sunscreen,Sunplay,2,2,374000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Toner,Simple,2,2,316000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,Central,Skincare,Toner,Simple,1,1,135000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Body Care,Body Serum,Nivea,3,4,682000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Body Care,Body Serum,Nivea,2,2,324000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Body Care,Body Serum,Nivea,1,1,177000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Body Care,Body Serum,Nivea,1,3,531000,0,1,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Body Care,Soap,Dove,2,8,384000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Body Care,Soap,Dove,1,3,144000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Hair Care,Dry Shampoo,Batiste,1,1,209000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Hair Care,Dry Shampoo,Batiste,1,2,400000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,CLIO,6,9,5393000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,CLIO,4,5,3070000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,CLIO,4,5,2831000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,Laneige,3,7,6192000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,Laneige,1,2,1762000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,Laneige,1,1,886000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,Laneige,2,3,2666000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,Laneige,1,1,886000,0,1,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Cushion,Laneige,2,3,2652000,0,0,4,2,0.66666666666666666667,Wrong item sent
2022,October,10,Q4,North,North,Makeup,Eyeliner,Judydoll,4,4,582000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Eyeliner,Judydoll,1,2,318000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Foundation,L’Oréal Paris,7,9,2939000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Foundation,L’Oréal Paris,9,19,6064000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Foundation,L’Oréal Paris,6,9,2849000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Foundation,L’Oréal Paris,1,1,287000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Foundation,L’Oréal Paris,1,1,313000,0,0,4,1,1.00000000000000000000,Changed mind
2022,October,10,Q4,North,North,Makeup,Foundation,Maybelline,12,20,4187000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Foundation,Maybelline,11,14,2940000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Foundation,Maybelline,6,10,2109000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Foundation,Maybelline,1,1,187000,0,0,5,1,1.00000000000000000000,Leaked product
2022,October,10,Q4,North,North,Makeup,Lip Balm,Dior,1,1,1045000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Balm,Dior,2,2,1924000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Balm,Dior,2,5,5225000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Balm,Dior,1,1,1040000,0,1,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,"3CE",4,9,3377000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,"3CE",11,16,5878000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,"3CE",4,8,2904000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,"3CE",2,2,750000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,"3CE",1,3,1125000,1,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,Black Rouge,6,10,1939000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,Black Rouge,6,8,1481000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,Black Rouge,3,3,581000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,Black Rouge,1,1,192000,0,1,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,rom&nd,7,12,1525000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,rom&nd,9,16,3270000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,rom&nd,4,4,615000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lip Tint,rom&nd,2,2,437000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lipstick,Maybelline,11,16,3465000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lipstick,Maybelline,8,10,2287000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lipstick,Maybelline,4,4,954000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lipstick,Maybelline,3,5,1186000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Lipstick,Maybelline,1,1,237000,0,1,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Mascara,Kiss Me,1,1,329000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Mascara,Kiss Me,2,2,590000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Mascara,Kiss Me,1,1,327000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Mascara,Maybelline,12,14,3486000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Mascara,Maybelline,3,3,774000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Mascara,Maybelline,4,5,988000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Mascara,Maybelline,2,2,514000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Makeup,Mascara,Maybelline,1,1,256000,0,0,5,1,1.00000000000000000000,Changed mind
2022,October,10,Q4,North,North,Skincare,Acne Care,La Roche-Posay,14,21,10013000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,La Roche-Posay,7,9,4436000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,La Roche-Posay,7,13,5980000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,La Roche-Posay,4,5,2404000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,La Roche-Posay,1,1,490000,0,1,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,La Roche-Posay,1,1,490000,1,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,Paula's Choice,5,6,4654000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,Paula's Choice,3,3,2807000,0,0,5,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,Paula's Choice,1,1,945000,0,0,6,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,Paula's Choice,1,1,936000,0,0,7,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,SVR,2,2,894000,0,0,4,0,0.00000000000000000000,Unspecified
2022,October,10,Q4,North,North,Skincare,Acne Care,SVR,1,1,443000,0,0,5,0,0.00000000000000000000,Unspecified
